Fecha;Sitio;Profundidad;pH;Clorofila (µg/L);Ficocianina (µg/L);Turbidez (NTU);Oxígeno disuelto (mg/L);Temperatura (°C);Conductividad (µS/cm)
11/02/2020;Santiago Atitlán;0;8.759676748;0.672997683;-0.000867648;1.171312341;7.962381904;21.74097918;425.2375373
11/02/2020;Santiago Atitlán;1;8.759130888;1.047316114;0.030601371;0.866586123;7.962167259;21.51776576;452.6755664
11/02/2020;Santiago Atitlán;2;8.756484625;2.3047313;0.102120041;0.171072024;8.016057149;21.3927342;450.5650544
11/02/2020;Santiago Atitlán;3;8.751469191;2.368754375;0.100150205;0.233730017;8.009268386;21.40108698;450.4727114
11/02/2020;Santiago Atitlán;4;8.759039751;2.553701526;0.09327922;0.231541197;8.017406771;21.30475727;450.2958041
11/02/2020;Santiago Atitlán;5;8.740012407;2.56334974;0.081907111;0.243946205;8.017551495;21.29999134;450.2588529
11/02/2020;Santiago Atitlán;6;8.740202821;2.927592879;0.110344041;0.259092826;8.009381414;21.3;450.1017383
11/02/2020;Santiago Atitlán;7;8.683535441;3.236022784;0.116594284;0.267412629;8.001213217;21.3;450.0791876
11/02/2020;Santiago Atitlán;8;8.604634155;3.628657303;0.124474468;0.26167133;7.991349215;21.3;449.9850735
11/02/2020;Santiago Atitlán;9;8.589844291;3.555499378;0.08193453;0.238427355;7.959921612;21.3;449.9013413
11/02/2020;Santiago Atitlán;10;8.582380459;3.345799678;0.100088714;0.273280622;7.93664639;21.3;449.8274599
11/02/2020;Santiago Atitlán;11;8.575633291;3.545455337;0.12738235;0.283608291;7.913191967;21.3;449.6952537
11/02/2020;Santiago Atitlán;12;8.549597753;3.639278883;0.145658891;0.263740199;7.871710671;21.3027299;449.4614609
11/02/2020;Santiago Atitlán;13;8.515430021;3.726681626;0.114733811;0.251915422;7.801061061;21.23549596;449.2735491
11/02/2020;Santiago Atitlán;14;8.516857481;3.840294569;0.09393265;0.229957258;7.758828274;21.19954755;449.1984635
11/02/2020;Santiago Atitlán;15;8.501322743;4.092391641;0.11737007;0.248040352;7.732017223;21.2;449.2284844
11/02/2020;Santiago Atitlán;16;8.511192814;4.55176247;0.140135418;0.279672189;7.681507114;21.2;449.312567
11/02/2020;Santiago Atitlán;17;8.505889095;4.699659477;0.146105449;0.274563281;7.661229885;21.20415726;449.385713
11/02/2020;Santiago Atitlán;18;8.498957462;5.246228172;0.16356921;0.324682061;7.615978229;21.14181091;449.4530825
11/02/2020;Santiago Atitlán;19;8.483478658;5.376261804;0.16106198;0.366048829;7.582801798;21.09697638;449.5318594
11/02/2020;Santiago Atitlán;20;8.433615816;6.205251034;0.199640087;0.39173212;7.533452476;21.10000236;448.8862247
11/02/2020;Santiago Atitlán;21;8.410144337;6.543541495;0.183462196;0.375648764;7.514127843;21.08231255;448.6912141
11/02/2020;Santiago Atitlán;22;8.381435186;6.251132819;0.156856166;0.355853977;7.054211625;20.99429361;449.1970894
11/02/2020;Santiago Atitlán;23;8.360063471;5.821695892;0.117114147;0.345457634;6.924863168;21;449.4110542
11/02/2020;Santiago Atitlán;24;8.301181507;5.59127871;0.117403537;0.366520602;6.926358365;21.00010108;449.4200627
11/02/2020;Santiago Atitlán;25;8.285019481;6.077895662;0.160316741;0.320186317;6.811177875;20.99904749;449.5975617
11/02/2020;Santiago Atitlán;26;8.293100626;6.393997473;0.16873841;0.329909703;6.759219909;21.00142563;449.6852461
11/02/2020;Santiago Atitlán;27;8.283664051;5.968266868;0.181301696;0.322669192;6.718913213;20.9635662;449.6600395
11/02/2020;Santiago Atitlán;28;8.272258675;5.462272159;0.144960643;0.317275203;6.693123388;20.89709816;449.4033665
11/02/2020;Santiago Atitlán;29;8.256319675;5.386975608;0.134787058;0.320085852;6.666987215;20.9;449.4011944
11/02/2020;Santiago Atitlán;30;8.252765915;5.235570106;0.142468551;0.311872365;6.609035479;20.9;449.3036036
11/02/2020;Santiago Atitlán;31;8.251903971;5.254456957;0.150137106;0.324234871;6.605890476;20.9;449.3
11/02/2020;Santiago Atitlán;32;8.248969336;5.015956151;0.131415046;0.320739568;6.591777402;20.9;449.2938767
11/02/2020;Santiago Atitlán;33;8.244747612;4.48316071;0.125967472;0.299076171;6.540623422;20.9;449.4599334
11/02/2020;Santiago Atitlán;34;8.222989867;3.912908913;0.133813386;0.272790324;6.452215817;20.9;449.7191399
11/02/2020;Santiago Atitlán;35;8.196066575;3.586246102;0.150100546;0.283044207;6.409637669;20.9;449.8814386
11/02/2020;Santiago Atitlán;36;8.130883696;3.027692922;0.154563919;0.303215304;6.236482703;20.9;450.1337622
11/02/2020;Santiago Atitlán;37;8.073589916;2.952444998;0.131537528;0.317433563;5.996470094;20.9;450.2773098
11/02/2020;Santiago Atitlán;38;8.0463025;2.787904123;0.134973533;0.362508495;5.894270632;20.9;450.6045867
11/02/2020;Santiago Atitlán;39;8.031407301;2.374568008;0.11729734;0.38332112;5.833518845;20.9;450.9342568
11/02/2020;Santiago Atitlán;40;8.020219875;2.238173977;0.107064405;0.399060593;5.814513261;20.9;451.0633956
11/02/2020;Santiago Atitlán;41;8.005422192;2.111072396;0.092145791;0.458352677;5.775705149;20.9;451.3320621
11/02/2020;Santiago Atitlán;42;7.999314376;2.172426859;0.106580865;0.489881386;5.74019764;20.9;451.5521069
11/02/2020;Santiago Atitlán;43;7.990884621;2.131025009;0.094587344;0.507224784;5.723939993;20.9;451.5988239
11/02/2020;Santiago Atitlán;44;7.985022643;1.983845401;0.097610735;0.565499224;5.697198789;20.9;451.6679048
11/02/2020;Santiago Atitlán;45;7.968694538;2.140879745;0.079629901;0.600402841;5.662946454;20.9;451.7342207
11/02/2020;Santiago Atitlán;46;7.965294632;2.153716132;0.07703185;0.635733728;5.635181569;20.9;451.7973353
11/02/2020;Santiago Atitlán;47;7.963026085;1.970620124;0.072563352;0.690175555;5.549132287;20.9;451.9670426
11/02/2020;WP;0;8.646739126;0.417129341;0.68402611;4.558767751;7.767463933;22.87045916;394.6258004
11/02/2020;WP;1;8.57577455;0.603055591;0.014033864;0.437511086;7.847647501;22.02992383;452.4621663
11/02/2020;WP;2;8.512639453;0.83512144;-0.083955694;0.008366333;7.912953429;21.80119221;457.3003456
11/02/2020;WP;3;8.46279098;1.153998113;-0.078363597;0.208841963;7.96290708;21.77496627;453.8324262
11/02/2020;WP;4;8.422559822;1.402544677;-0.078933063;0.209407364;7.997836475;21.72684072;453.4070445
11/02/2020;WP;5;8.402770259;1.892898719;-0.04202029;0.243856367;8.01905955;21.65414149;452.6218416
11/02/2020;WP;6;8.375478698;2.730564689;0.007419543;0.30324827;8.024859279;21.53612869;451.2856076
11/02/2020;WP;7;8.328186578;3.032493126;0.026386902;0.31770969;8.015773268;21.48479502;450.5707919
11/02/2020;WP;8;8.29335856;3.762625533;0.061771897;0.320675456;7.997565093;21.3389724;449.1457353
11/02/2020;WP;9;8.263602903;4.444971859;0.097291992;0.320820115;7.970969122;21.20163467;447.9421498
11/02/2020;WP;10;8.20418313;4.412192892;0.129217317;0.329937358;7.932915126;21.20176872;447.6484362
11/02/2020;WP;11;8.139616986;4.401348228;0.157742531;0.340503951;7.879263824;21.16966759;447.3887454
11/02/2020;WP;12;8.115153727;4.415553734;0.158529643;0.313479993;7.799805679;21.10813324;447.0434729
11/02/2020;WP;13;8.112740279;4.301758671;0.154392354;0.274013545;7.713193643;21.10044029;446.8138484
11/02/2020;WP;14;8.112407859;4.551020375;0.149572407;0.23802664;7.63860767;21.07050924;446.7933818
11/02/2020;WP;15;8.103528748;4.838653768;0.124228733;0.215845504;7.560571706;21.00867616;446.8028404
11/02/2020;WP;16;8.087712814;4.697623149;0.121177039;0.207745819;7.487068291;20.99608545;446.7545386
11/02/2020;WP;17;8.077348064;4.626972749;0.153761391;0.196182657;7.430397918;20.99995449;446.6995661
11/02/2020;WP;18;8.075941667;4.994955275;0.164904294;0.197382115;7.386189066;21;446.6435213
11/02/2020;WP;19;8.070192368;5.295215935;0.18073231;0.208957503;7.344410241;21;446.5967896
11/02/2020;WP;20;8.05738243;5.209580859;0.176494351;0.20779516;7.313529218;21;446.5996803
11/02/2020;WP;21;8.042109603;5.035726046;0.124130147;0.204648526;7.293670911;21;446.6056434
11/02/2020;WP;22;8.023371532;4.892613862;0.086865895;0.204344156;7.250676378;21;446.5829263
11/02/2020;WP;23;8.007206931;4.759428766;0.08885127;0.205182372;7.18512103;21;446.5150168
11/02/2020;WP;24;7.994098841;5.198796999;0.143961402;0.219756357;7.106687017;21;446.53319
11/02/2020;WP;25;7.978898753;5.649573438;0.186248176;0.239970658;7.010155517;21.00200049;446.5971601
11/02/2020;WP;26;7.963201758;5.474313068;0.213601935;0.231688952;6.872187866;20.99224741;446.573493
11/02/2020;WP;27;7.951917457;4.674081387;0.238558355;0.198324089;6.721155493;20.93298417;446.489501
11/02/2020;WP;28;7.941571949;3.898840927;0.229123143;0.155916992;6.598779617;20.89658544;446.4080309
11/02/2020;WP;29;7.93404306;3.268233036;0.154970542;0.04768758;6.478978099;20.89982655;446.2508089
11/02/2020;WP;30;7.929163638;2.908677138;0.060431994;-0.037335623;6.372228693;20.9;446.1087341
11/02/2020;WP;31;7.924203347;3.092717077;0.003744521;-0.040803886;6.303107528;20.9;446.0963104
11/02/2020;WP;32;7.920795862;3.166357715;-0.00493353;-0.040123671;6.269658581;20.9;446.1002248
11/02/2020;WP;33;7.915328865;2.947752708;0.013368841;-0.039783436;6.238788254;20.9;446.1063578
11/02/2020;WP;34;7.910166243;2.371979455;-0.014147471;-0.042747721;6.196871172;20.9;446.0735306
11/02/2020;WP;35;7.90970358;1.962487689;-0.031286556;-0.028024736;6.15907079;20.9;446.0104113
11/02/2020;WP;36;7.909454231;1.880842753;-0.000337721;-0.007940731;6.120457748;20.90041834;445.9971909
11/02/2020;WP;37;7.907063899;1.880858247;0.010518352;0.006581536;6.075336184;20.90356922;445.9947491
11/02/2020;WP;38;7.906332608;1.841766854;-0.003256883;0.051601897;6.030073708;20.86402032;445.9405437
11/02/2020;WP;39;7.906021602;1.768975259;-0.028699668;0.075861226;5.995482478;20.80666071;445.8651421
11/02/2020;WP;40;7.908862887;1.757750463;-0.060849108;0.056759324;5.971178078;20.79829375;445.8066979
11/02/2020;WP;41;7.91153152;1.532503358;-0.0534007;0.02160945;5.951913705;20.8;445.7969744
11/02/2020;WP;42;7.917315136;1.23155207;-0.029593663;-0.019553457;5.936057301;20.8;445.8011569
11/02/2020;WP;43;7.930991221;1.114597425;-0.021066615;-0.0429304;5.928849409;20.8;445.7533019
11/02/2020;WP;44;7.943762162;1.170269644;-0.013655224;-0.042228059;5.921644197;20.8;445.7004065
11/02/2020;WP;45;7.944700234;1.239272225;-0.008200177;-0.021853559;5.909377847;20.8;445.6993256
11/02/2020;WP;46;7.943423295;1.23147384;-0.0061534;0.018222164;5.897381787;20.8;445.7
11/02/2020;WP;47;7.926925411;1.178782985;-0.020812653;0.043680236;5.882520383;20.8;445.7
11/02/2020;WP;48;7.908403891;1.048026152;-0.064532901;0.073120451;5.864057113;20.8;445.7000065
11/02/2020;WP;49;7.912541414;0.935685141;-0.081284032;0.123896764;5.843792132;20.8;445.7027325
11/02/2020;WP;50;7.923691799;0.891298445;-0.079550309;0.175766031;5.818440078;20.8;445.6957525
11/02/2020;WP;51;7.920545105;0.891241949;-0.086431618;0.201408325;5.786905039;20.8;445.6422925
11/02/2020;WP;52;7.906492423;0.951734755;-0.099282821;0.190500142;5.751170923;20.8;445.6027254
11/02/2020;WP;53;7.881852959;0.997021148;-0.107026574;0.107983566;5.713012168;20.8;445.5855782
11/02/2020;WP;54;7.85849368;0.916325854;-0.11709553;-0.024730158;5.674425129;20.8;445.5179347
11/02/2020;WP;55;7.851561622;0.830673063;-0.117326477;-0.042782745;5.631506779;20.8;445.5101168
11/02/2020;WP;56;7.850563027;0.781900706;-0.099530246;0.00492847;5.580011019;20.8;445.5817886
11/02/2020;WP;57;7.842991656;0.722331317;-0.083255145;0.018921976;5.522790459;20.8;445.6094503
11/02/2020;WP;58;7.831579962;0.691038696;-0.06897732;0.008400868;5.459254278;20.8;445.560484
11/02/2020;WP;59;7.812011978;0.657307237;-0.064474669;-0.013420652;5.386988336;20.8;445.5035696
11/02/2020;WP;60;7.786246942;0.635108115;-0.051698397;-0.042348721;5.304380635;20.8013525;445.4980114
11/02/2020;WP;61;7.766325309;0.676486382;-0.043706354;-0.063553793;5.218568899;20.7965104;445.5
11/02/2020;WP;62;7.757960271;0.787509765;-0.032329378;-0.069594615;5.137488487;20.73876;445.5022066
11/02/2020;WP;63;7.750506303;0.877769238;-0.016053364;-0.072959876;5.057249598;20.69661129;445.4932822
11/02/2020;WP;64;7.735710437;0.766422893;-0.006367842;-0.056003408;4.963845053;20.69993973;445.4342107
11/02/2020;WP;65;7.713322813;0.569477023;-0.004127132;0.037304153;4.855080568;20.7;445.3976142
11/02/2020;WP;66;7.692762768;0.4552373;-0.001629986;0.120025259;4.737963465;20.7;445.3898771
11/02/2020;WP;67;7.670504227;0.410632517;-0.006093714;0.216064176;4.613335719;20.7;445.331694
11/02/2020;WP;68;7.648428455;0.365673816;-0.015499555;0.314859087;4.483420321;20.7;445.2718078
11/02/2020;WP;69;7.630605657;0.325501994;-0.028621915;0.342211154;4.343659863;20.7;445.2222042
11/02/2020;WP;70;7.615055695;0.420560881;-0.045342782;0.352569145;4.188922584;20.70133429;445.1301179
11/02/2020;WP;71;7.589965767;0.531355197;-0.050360999;0.350478472;4.032080644;20.70494496;445.0283576
11/02/2020;WP;72;7.550103282;0.594804551;-0.039899545;0.342661372;3.859857523;20.66166543;444.9733617
11/02/2020;WP;73;7.498925595;0.733245012;-0.02777117;0.396950169;3.648577094;20.60422069;444.8514788
11/02/2020;WP;74;7.446372804;0.771520705;-0.025874081;0.48164437;3.393806102;20.59866584;444.745464
11/02/2020;WP;75;7.402029632;0.728316101;-0.029461378;0.584025159;3.128531619;20.60235746;444.5376255
11/02/2020;WP;76;7.370350948;0.684816941;-0.039354566;0.686784857;2.861269921;20.56872745;444.2252578
11/02/2020;WP;77;7.349713269;0.609342405;-0.049682336;0.697292204;2.570524906;20.51358688;444.0536004
11/02/2020;WP;78;7.333521768;0.590393612;-0.069444466;0.612797748;2.30261853;20.49776484;443.6899148
11/02/2020;WP;79;7.317769819;0.575641941;-0.092565252;0.509187736;2.066490353;20.50135432;443.2668632
11/02/2020;WP;80;7.304438416;0.526429454;-0.093281894;0.446636727;1.843414923;20.4502856;443.0241314
11/02/2020;WP;81;7.294903317;0.496940579;-0.084696168;0.31653085;1.64477136;20.39959469;442.6077857
11/02/2020;WP;82;7.288551703;0.485962904;-0.072047364;0.193178863;1.468671963;20.39825097;442.2278909
11/02/2020;WP;83;7.283514164;0.50451453;-0.051412842;0.144202735;1.315112319;20.4;441.9304557
11/02/2020;WP;84;7.277203576;0.503676511;-0.027284679;0.110108931;1.188318161;20.4;441.6406789
11/02/2020;WP;85;7.269284336;0.463533206;-0.021424503;0.107800589;1.085048679;20.4;441.5685784
11/02/2020;WP;86;7.261537475;0.430658769;-0.025534936;0.095880895;1.005063666;20.40284886;441.5190207
11/02/2020;WP;87;7.255553022;0.319056292;-0.03316977;0.062155148;0.949412941;20.39500773;441.5365956
11/02/2020;WP;88;7.251446418;0.268310789;-0.043030206;0.07188173;0.9183693;20.34708573;441.542138
11/02/2020;WP;89;7.250153604;0.323979135;-0.050080489;0.127483292;0.911451108;20.28236531;441.4938727
11/02/2020;San Buenaventura;0;8.46926152;0.585259121;-0.041569968;0.122408778;7.739831941;23.51342644;471.5434325
11/02/2020;San Buenaventura;1;8.294977089;0.380657034;-0.080210996;0.076049338;7.89962105;22.49368315;466.0130381
11/02/2020;San Buenaventura;2;8.408628246;0.741885409;-0.074226528;0.125189543;7.998589473;22.00232007;461.246458
11/02/2020;San Buenaventura;3;8.400177451;0.934953177;-0.067401058;0.170576323;8.0225835;21.8523002;457.2155802
11/02/2020;San Buenaventura;4;8.352876366;2.120887266;0.047844867;0.262877992;8.000745396;21.63065037;453.8965187
11/02/2020;San Buenaventura;5;8.322763816;2.303970968;0.050448435;0.244664029;7.9921142;21.39541231;451.2811035
11/02/2020;San Buenaventura;6;8.300829243;2.472612558;0.098455753;0.284037789;7.9767637;21.30595438;449.5381813
11/02/2020;San Buenaventura;7;8.293208752;2.901159792;0.053647297;0.255365629;7.957365211;21.23467528;448.439819
11/02/2020;San Buenaventura;8;8.301456887;3.240711633;0.085018043;0.268830121;7.94180435;21.19656422;448.1199575
11/02/2020;San Buenaventura;9;8.300252909;3.959739975;0.075004174;0.309703007;7.917360224;21.19911276;447.8382041
11/02/2020;San Buenaventura;10;8.262715724;4.820707523;0.174002842;0.331326172;7.859830505;21.18256418;447.6208789
11/02/2020;San Buenaventura;11;8.295864361;5.211148898;0.200328094;0.418715267;7.78316518;21.13334108;447.518188
10/03/2020;Centro-Weiss G;0;8.613952657;1.08023937;0.064911303;0.463543603;6.965175593;20.9;446.5940018
10/03/2020;Centro-Weiss G;1;8.613225052;0.900771063;0.064099229;0.361024977;6.970131945;20.9;446.9104422
10/03/2020;Centro-Weiss G;2;8.611785268;1.016704071;0.047456352;0.278399116;6.970194988;20.9;447.0127738
10/03/2020;Centro-Weiss G;3;8.609641024;1.363944492;0.051851663;0.217408485;6.969127226;20.9;447.1052479
10/03/2020;Centro-Weiss G;4;8.606984353;1.625289848;0.084876367;0.174680542;6.962616299;20.9;447.100259
10/03/2020;Centro-Weiss G;5;8.603582706;1.733654944;0.113013123;0.149120852;6.960000098;20.9;447.1
10/03/2020;Centro-Weiss G;6;8.599576412;1.805208762;0.102677192;0.153748873;6.955450468;20.9;447.1
10/03/2020;Centro-Weiss G;7;8.595216288;1.853573634;0.099377092;0.163307728;6.950140462;20.9;447.1
10/03/2020;Centro-Weiss G;8;8.590122247;1.846059798;0.104739624;0.159156321;6.949517994;20.9;447.1
10/03/2020;Centro-Weiss G;9;8.586054947;1.991948396;0.100340278;0.153339467;6.943395794;20.9;447.1
10/03/2020;Centro-Weiss G;10;8.582604221;2.038018631;0.082156683;0.147606839;6.938349912;20.9;447.1
10/03/2020;Centro-Weiss G;11;8.579664077;1.939678207;0.05761544;0.140982377;6.932224019;20.9;447.1
10/03/2020;Centro-Weiss G;12;8.577729308;1.748755149;0.058901506;0.135084119;6.929791652;20.9;447.0992357
10/03/2020;Centro-Weiss G;13;8.576277613;1.648324489;0.070508966;0.132093271;6.92613704;20.9;447.098615
10/03/2020;Centro-Weiss G;14;8.574626301;1.636091956;0.074547004;0.131037172;6.917075648;20.9;447.145209
10/03/2020;Centro-Weiss G;15;8.573327658;1.691733452;0.066733231;0.130603856;6.910778645;20.9;447.1978792
10/03/2020;Centro-Weiss G;16;8.571856797;1.826716232;0.049015451;0.130611379;6.908313318;20.9;447.2019221
10/03/2020;Centro-Weiss G;17;8.571410777;1.948184834;0.039082305;0.131362334;6.902017074;20.9;447.199875
10/03/2020;Centro-Weiss G;18;8.568786368;1.947800364;0.047852454;0.132958015;6.899775995;20.9;447.2038613
10/03/2020;Centro-Weiss G;19;8.563315224;1.871349558;0.040546464;0.136109298;6.895301476;20.9;447.2159382
10/03/2020;Centro-Weiss G;20;8.556670359;1.837150448;0.009788384;0.139564396;6.88928408;20.9;447.2224662
10/03/2020;Centro-Weiss G;21;8.548823529;1.843623914;-0.001739124;0.143465236;6.88349841;20.9;447.2780789
10/03/2020;Centro-Weiss G;22;8.539200428;1.831753572;0.002378572;0.14748059;6.879129216;20.9;447.2966113
10/03/2020;Centro-Weiss G;23;8.529972379;1.866965981;-0.001783293;0.148510546;6.873625502;20.9;447.2973395
10/03/2020;Centro-Weiss G;24;8.519326062;1.994671316;0.00533283;0.145764807;6.869358907;20.9;447.3002984
10/03/2020;Centro-Weiss G;25;8.510552798;1.995035559;0.028695583;0.142331437;6.863574683;20.9;447.3
10/03/2020;Centro-Weiss G;26;8.503899382;1.852794074;0.041171246;0.139986172;6.859396226;20.9;447.2992
10/03/2020;Centro-Weiss G;27;8.498683918;1.884685766;0.0517671;0.137122396;6.859982269;20.9;447.3041207
10/03/2020;Centro-Weiss G;28;8.494950845;1.878426191;0.057105826;0.135169578;6.86;20.9;447.3057936
10/03/2020;Centro-Weiss G;29;8.492447008;1.774404974;0.051682409;0.135791908;6.86;20.9;447.2950791
10/03/2020;Centro-Weiss G;30;8.492183136;1.734398624;0.062536071;0.137185306;6.86;20.9;447.330489
10/03/2020;Centro-Weiss G;31;8.494635301;1.883472884;0.068844006;0.136562678;6.860343271;20.9;447.3927391
10/03/2020;Centro-Weiss G;32;8.495984509;1.94292506;0.081626245;0.134713006;6.859313382;20.9;447.4063389
10/03/2020;Centro-Weiss G;33;8.497590151;1.934182;0.100304653;0.132297742;6.85261616;20.9;447.3567393
10/03/2020;Centro-Weiss G;34;8.498102319;1.873106738;0.101726715;0.128108332;6.849398767;20.9;447.3071958
10/03/2020;Centro-Weiss G;35;8.496869605;1.82937779;0.105918692;0.122791833;6.850274735;20.9;447.3715066
10/03/2020;Centro-Weiss G;36;8.495089983;1.868104253;0.08202023;0.121015597;6.848789216;20.9;447.4042307
10/03/2020;Centro-Weiss G;37;8.492593377;1.93985122;0.053197783;0.122448387;6.843429312;20.9;447.4001302
10/03/2020;Centro-Weiss G;38;8.489172301;2.113805041;0.040244393;0.125560332;6.836785926;20.9;447.4
10/03/2020;Centro-Weiss G;39;8.486669058;2.310099834;0.001104949;0.131669187;6.830376018;20.9;447.4
10/03/2020;Centro-Weiss G;40;8.484821296;2.156647311;0.012852395;0.141883205;6.827171924;20.9;447.4
10/03/2020;Centro-Weiss G;41;8.48318431;1.955874265;0.04745159;0.146516613;6.828563807;20.9;447.4
10/03/2020;Centro-Weiss G;42;8.481816661;1.89896334;0.046429467;0.143631527;6.830519222;20.9;447.4
10/03/2020;Centro-Weiss G;43;8.480628205;1.811416585;0.036962921;0.137605452;6.828519944;20.9;447.4
10/03/2020;Centro-Weiss G;44;8.481601744;1.784496565;0.037524338;0.129821662;6.822345067;20.9;447.4
10/03/2020;Centro-Weiss G;45;8.483497647;1.753808843;0.040845075;0.11668154;6.819648036;20.9;447.4
10/03/2020;Centro-Weiss G;46;8.48192555;1.888517947;0.048416925;0.107221216;6.81999923;20.9;447.3988219
10/03/2020;Centro-Weiss G;47;8.48054837;1.981512176;0.058827307;0.106058091;6.820099244;20.9;447.4058833
